Gr_Liv_Area,First_Flr_SF,Second_Flr_SF,Total_Bsmt_SF,Low_Qual_Fin_SF,Wood_Deck_SF,Open_Porch_SF,Bsmt_Unf_SF,Mas_Vnr_Area,Garage_Cars,Garage_Area,Year_Built,TotRms_AbvGrd,Full_Bath,Overall_Qual,Kitchen_Qual,Fireplaces,Fireplace_Qu,Exter_Qual,Lot_Frontage,Lot_Area,Longitude,Latitude,Misc_Val,Year_Sold,Sale_Price
1383,1383,0,1383,0,0,45,818,175,1,292,1960,7,1,Above_Average,Typical,0,No_Fireplace,Typical,80,11600,-93.612886,42.044975,0,2006,145250
1124,1124,0,1124,0,0,211,210,0,1,353,1956,6,1,Above_Average,Typical,1,Typical,Typical,72,10152,-93.614251,42.0427,0,2006,153000
943,943,0,943,0,42,0,0,0,2,600,1979,4,1,Average,Typical,2,Typical,Typical,0,7032,-93.618319,42.041821,0,2006,135960
1375,1375,0,1367,0,0,30,1367,0,2,451,1954,5,1,Above_Average,Typical,1,Typical,Typical,75,11310,-93.618593,42.040252,0,2006,140000
1008,1008,0,1008,0,0,154,350,0,1,280,1952,4,1,Average,Typical,0,No_Fireplace,Typical,66,12778,-93.617225,42.039447,0,2006,139500
1145,1145,0,301,0,0,0,30,0,2,684,1956,6,1,Average,Typical,0,No_Fireplace,Typical,55,7700,-93.612464,42.039387,0,2006,127000
1056,1056,0,1056,0,0,0,0,0,1,300,1955,6,1,Average,Typical,0,No_Fireplace,Typical,80,13600,-93.6136767,42.0383475,650,2006,125000
884,884,0,884,0,0,0,143,0,1,270,1951,4,1,Average,Typical,0,No_Fireplace,Typical,85,15428,-93.615474,42.038836,0,2006,142000
1384,1384,0,1015,0,75,0,521,0,2,896,1956,6,1,Average,Typical,0,No_Fireplace,Typical,70,13300,-93.612263,42.039351,400,2006,159000
2640,1392,1248,2171,0,631,48,1153,0,3,1008,1925,10,2,Average,Typical,1,Good,Typical,94,22136,-93.620354,42.034934,0,2006,180000
1312,900,412,784,0,0,28,784,0,2,649,1947,6,1,Above_Average,Typical,0,No_Fireplace,Typical,50,7500,-93.617182,42.034617,0,2006,127000
1310,865,445,617,0,0,0,0,0,1,398,1924,6,2,Above_Average,Typical,0,No_Fireplace,Typical,50,7000,-93.6168701,42.0347269,0,2006,112000
833,833,0,833,0,0,0,418,0,1,326,1954,4,1,Average,Good,0,No_Fireplace,Typical,90,5400,-93.6133726,42.0371796,0,2006,117000
715,715,0,715,0,0,0,715,0,2,660,1929,4,1,Fair,Typical,0,No_Fireplace,Typical,60,10914,-93.610772,42.037097,0,2006,68000
720,448,272,448,0,0,0,448,0,1,280,1900,5,1,Below_Average,Fair,0,No_Fireplace,Typical,60,7008,-93.612239,42.037041,0,2006,86900
1595,774,821,663,0,49,0,325,0,2,528,1915,7,2,Above_Average,Typical,1,Good,Typical,60,7200,-93.6116427,42.0367836,0,2006,155500
2414,1766,648,954,0,142,0,290,0,2,520,1900,10,2,Average,Typical,1,Good,Typical,60,10800,-93.612404,42.035277,0,2006,160000
1466,1096,370,796,0,436,21,170,0,2,566,1936,7,2,Average,Good,1,Typical,Typical,60,10800,-93.613899,42.034761,500,2006,170000
1146,1146,0,1083,0,345,75,503,379,1,294,1963,6,1,Above_Average,Typical,1,Good,Typical,83,10184,-93.607582,42.040105,0,2006,165000
1207,1207,0,1135,0,0,240,434,161,1,264,1962,6,1,Above_Average,Typical,0,No_Fireplace,Typical,77,9510,-93.610278,42.040297,0,2006,147000
1472,1472,0,0,0,0,68,0,58,2,484,1959,5,2,Good,Good,1,Good,Typical,86,11650,-93.605384,42.0416529,0,2006,157500
1600,1600,0,1484,0,288,258,207,0,1,319,1957,6,1,Average,Typical,2,Good,Typical,47,16321,-93.605727,42.03902,0,2006,207500
1521,910,611,910,0,199,0,455,0,1,597,1950,6,1,Below_Average,Good,0,No_Fireplace,Typical,60,12144,-93.609054,42.036098,0,2006,147500
1040,1040,0,1040,0,140,0,671,0,1,286,1959,6,1,Average,Typical,0,No_Fireplace,Typical,70,7560,-93.606743,42.036053,0,2006,133700
1040,1040,0,0,0,0,0,0,0,2,400,1950,6,2,Fair,Typical,0,No_Fireplace,Typical,60,8544,-93.609053,42.034805,0,2006,81400
1040,1040,0,0,0,0,0,0,0,2,400,1950,6,2,Fair,Typical,0,No_Fireplace,Typical,60,8544,-93.609053,42.034662,0,2006,93500
1556,1556,0,1556,0,0,0,1556,0,0,0,1960,8,2,Average,Typical,0,No_Fireplace,Typical,75,8512,-93.606892,42.034829,0,2006,119000
1150,1150,0,1150,0,0,0,369,0,1,288,1961,6,1,Average,Typical,0,No_Fireplace,Typical,70,7000,-93.606744,42.034708,0,2006,146000
1348,660,688,660,0,188,108,148,266,2,453,1966,6,1,Above_Average,Typical,1,Fair,Typical,69,7590,-93.603704,42.036792,0,2006,155000
1045,1045,0,1045,0,0,0,236,0,2,528,1962,6,1,Good,Typical,0,No_Fireplace,Typical,74,7400,-93.604687,42.034618,0,2006,120000
864,864,0,864,0,0,0,396,0,1,336,1962,5,1,Average,Typical,0,No_Fireplace,Typical,70,7000,-93.604568,42.034753,0,2006,105000
1025,1025,0,1025,0,96,80,72,0,0,0,1962,6,1,Average,Typical,0,No_Fireplace,Typical,70,7000,-93.6050674,42.0345614,0,2006,124000
2014,1007,1007,716,0,0,72,716,0,2,624,1900,8,2,Average,Typical,0,No_Fireplace,Good,62,9856,-93.618539,42.033267,0,2006,169000
1416,940,476,780,0,0,24,399,0,2,400,1900,7,1,Above_Average,Good,0,No_Fireplace,Typical,60,9600,-93.617139,42.032346,0,2006,156500
1428,848,580,712,0,264,0,504,0,2,576,1900,7,1,Good,Typical,0,No_Fireplace,Typical,58,6451,-93.619513,42.031506,0,2006,139900
1004,502,502,502,0,280,0,502,0,1,200,1930,5,1,Good,Good,1,Poor,Typical,66,3960,-93.615681,42.031347,0,2006,105000
813,813,0,813,0,0,113,813,0,1,270,1930,5,1,Above_Average,Good,0,No_Fireplace,Typical,70,5684,-93.618799,42.03121,0,2006,110000
1951,1084,867,938,0,0,6,938,0,2,576,1900,9,2,Below_Average,Fair,0,No_Fireplace,Good,56,7745,-93.618335,42.030396,0,2006,111500
1118,734,384,648,0,0,0,648,0,2,440,1920,6,1,Above_Average,Typical,0,No_Fireplace,Typical,40,4400,-93.614615,42.032305,0,2006,116000
1376,714,662,738,0,0,0,738,0,1,216,1905,7,1,Fair,Typical,0,No_Fireplace,Typical,42,7614,-93.613905,42.030267,0,2006,96900
492,492,0,492,0,0,0,76,0,1,200,1921,3,1,Fair,Typical,0,No_Fireplace,Typical,52,7830,-93.610354,42.031964,0,2006,61500
1163,1163,0,1162,0,142,98,906,0,1,220,1955,6,1,Fair,Typical,0,No_Fireplace,Typical,49,5820,-93.607744,42.03146,0,2006,126175
1774,1095,679,1095,0,0,0,1095,0,3,779,1900,8,2,Below_Average,Typical,0,No_Fireplace,Typical,60,9600,-93.616886,42.027993,0,2006,87000
1768,880,888,880,0,0,341,490,0,2,320,1914,6,1,Good,Typical,2,Typical,Typical,60,10800,-93.613889,42.029136,0,2006,163000
1440,889,551,540,0,0,0,540,0,1,352,1900,6,1,Average,Typical,0,No_Fireplace,Typical,63,5000,-93.615365,42.029281,0,2006,79000
1368,684,684,684,0,0,158,684,0,1,216,1910,7,1,Above_Average,Typical,0,No_Fireplace,Typical,60,3600,-93.6127958,42.0281148,0,2006,114504
1762,998,764,596,0,36,0,596,0,2,576,1920,8,1,Good,Good,0,No_Fireplace,Typical,60,7200,-93.613763,42.027953,0,2006,157000
3608,1518,1518,1107,572,0,260,1107,0,3,840,1892,12,2,Very_Excellent,Excellent,2,Typical,Good,90,22950,-93.610438,42.029025,0,2006,475000
1020,1020,0,1020,0,0,0,1020,0,0,0,1918,5,1,Fair,Fair,0,No_Fireplace,Fair,63,4761,-93.606869,42.02297,0,2006,64500
1577,972,605,972,0,0,0,972,0,1,312,1939,6,1,Above_Average,Fair,1,Good,Typical,65,6435,-93.626022,42.03179,0,2006,140200
1664,1004,660,1004,0,0,24,605,0,2,420,1947,7,2,Above_Average,Typical,2,Good,Typical,50,5000,-93.625576,42.033306,0,2006,159000
912,672,240,0,0,0,0,0,0,0,0,1947,3,1,Below_Average,Typical,0,No_Fireplace,Typical,52,6240,-93.623481,42.031415,0,2006,80500
1324,741,583,741,0,0,0,741,0,1,180,1930,7,1,Average,Good,0,No_Fireplace,Typical,51,6120,-93.622415,42.032418,0,2006,110000
1048,1048,0,993,0,0,0,993,0,1,280,1922,5,1,Average,Typical,1,Good,Typical,58,6380,-93.622386,42.030389,0,2006,113000
816,816,0,816,0,168,0,816,0,1,210,1925,4,1,Average,Typical,0,No_Fireplace,Typical,50,11672,-93.62577,42.029526,0,2006,109000
2486,1611,875,1595,0,0,0,1595,0,2,576,1962,8,2,Above_Average,Typical,1,Good,Typical,90,33120,-93.622773,42.02686,0,2006,220000
960,960,0,960,0,0,288,171,160,2,576,1970,6,1,Below_Average,Typical,0,No_Fireplace,Typical,60,9873,-93.625436,42.028544,0,2006,129000
1635,1001,634,485,0,394,0,485,0,1,255,1910,5,1,Above_Average,Good,0,No_Fireplace,Typical,59,5310,-93.621562,42.026886,0,2006,117000
693,693,0,693,0,0,20,693,0,0,0,1941,4,1,Below_Average,Fair,0,No_Fireplace,Typical,153,4118,-93.622624,42.02689,0,2006,52500
1360,803,557,803,0,0,65,803,0,1,297,1938,6,1,Average,Good,0,No_Fireplace,Typical,60,7200,-93.6255067,42.0242578,0,2006,125500
754,520,0,520,234,53,0,30,0,0,0,1935,5,1,Above_Average,Typical,0,No_Fireplace,Typical,60,6780,-93.629501,42.022825,0,2006,84500
1032,1032,0,0,0,0,0,0,0,1,260,1935,6,1,Average,Typical,1,Typical,Typical,55,8250,-93.6600396,42.0277962,0,2006,125000
934,934,0,912,0,77,0,456,0,1,336,1964,4,1,Above_Average,Typical,0,No_Fireplace,Typical,80,10366,-93.675408,42.032383,500,2006,132000
1458,1458,0,1176,0,284,0,0,450,2,512,1967,7,1,Average,Typical,1,Typical,Typical,0,9535,-93.674385,42.030702,0,2006,165000
1040,1040,0,960,0,131,0,166,200,2,616,1978,6,1,Above_Average,Typical,1,Fair,Typical,0,7176,-93.672645,42.031347,0,2006,160500
1967,1967,0,1967,0,170,0,1967,0,2,580,1977,10,2,Average,Typical,0,No_Fireplace,Typical,0,9662,-93.670204,42.030231,0,2006,156500
1920,1252,668,1052,0,0,0,554,0,2,451,1958,8,2,Average,Good,1,Good,Good,0,13650,-93.665569,42.033285,0,2006,172500
1803,1803,0,1134,0,0,0,284,67,2,484,1957,8,2,Average,Typical,1,Typical,Typical,88,13125,-93.665505,42.03247,0,2006,155000
1830,1830,0,1865,0,0,115,229,123,2,521,1967,6,1,Good,Typical,2,Good,Typical,0,20355,-93.668392,42.031635,0,2006,278000
1000,1000,0,1000,0,238,0,46,0,2,575,1963,4,1,Average,Typical,2,Typical,Typical,87,13050,-93.667082,42.032157,0,2006,164000
810,810,0,782,0,0,0,88,153,2,576,1971,4,1,Average,Typical,0,No_Fireplace,Typical,72,10820,-93.678165,42.029453,0,2006,130000
1700,880,680,430,140,188,36,33,0,1,450,1980,7,2,Good,Good,0,No_Fireplace,Good,0,1700,-93.674402,42.023651,0,2006,148400
2008,1112,896,896,0,103,0,293,0,1,230,1948,8,3,Average,Excellent,0,No_Fireplace,Typical,78,7800,-93.662765,42.026667,0,2006,225000
2009,1337,672,672,0,0,42,672,0,3,795,1928,8,2,Above_Average,Typical,2,Good,Typical,114,19950,-93.661562,42.02821,0,2006,235000
3672,1836,1836,1836,0,684,80,1411,0,2,836,1935,7,3,Above_Average,Good,2,Good,Typical,60,19800,-93.660664,42.028191,0,2006,415000
1609,1068,541,1000,0,0,0,532,0,1,305,1953,7,1,Above_Average,Typical,0,No_Fireplace,Typical,75,9525,-93.666096,42.025197,0,2006,149900
1456,1002,454,810,0,0,0,810,0,1,280,1948,7,1,Average,Typical,1,Typical,Typical,50,7585,-93.658506,42.022824,0,2006,91500
1298,1298,0,1298,0,165,26,40,85,2,403,1985,5,2,Above_Average,Good,1,Typical,Good,0,11200,-93.685537,42.032082,0,2006,180000
1911,1065,846,777,0,182,81,397,125,2,471,1993,8,2,Very_Good,Good,1,Typical,Good,80,9554,-93.68218,42.030933,0,2006,215000
1440,1440,0,1344,0,288,0,0,0,4,920,1993,8,2,Above_Average,Good,0,No_Fireplace,Good,73,9069,-93.6801515,42.0315156,0,2006,224500
1614,1614,0,1614,0,100,45,1558,140,2,576,2005,7,2,Good,Good,1,Good,Good,78,9316,-93.688934,42.023308,0,2006,225000
1582,1582,0,1624,0,168,198,812,621,2,390,1964,7,2,Average,Typical,0,No_Fireplace,Typical,0,36500,-93.681349,42.028168,0,2006,190000
988,988,0,938,0,0,130,0,0,2,540,1969,4,1,Above_Average,Typical,2,Typical,Typical,0,21453,-93.682095,42.025573,0,2006,180000
1533,1533,0,1533,0,200,54,878,0,2,576,1975,5,2,Good,Good,2,Typical,Typical,62,70761,-93.683877,42.02438,0,2006,280000
914,914,0,870,0,0,0,572,0,2,576,1996,5,1,Average,Typical,0,No_Fireplace,Good,57,8846,-93.691896,42.022227,0,2006,148000
1100,1100,0,1100,0,0,0,1100,0,2,462,1996,5,1,Average,Typical,0,No_Fireplace,Typical,95,13015,-93.691873,42.022077,0,2006,145000
1499,795,704,781,0,413,91,781,68,2,473,1995,6,2,Above_Average,Good,1,Typical,Good,65,12438,-93.688302,42.021209,0,2006,187000
1425,1425,0,1425,0,0,130,579,0,2,591,1998,5,2,Good,Typical,0,No_Fireplace,Typical,0,8685,-93.690363,42.0209,0,2006,193000
990,990,0,990,0,224,0,274,0,2,576,1995,5,1,Average,Typical,0,No_Fireplace,Typical,43,13568,-93.692005,42.019047,0,2006,156000
1588,1588,0,1588,0,158,29,426,183,2,472,1999,6,2,Good,Good,0,No_Fireplace,Good,78,10264,-93.690215,42.017631,0,2006,214000
1749,856,893,842,0,140,85,342,0,2,515,1999,7,2,Good,Good,0,No_Fireplace,Good,68,9272,-93.691931,42.0168729,0,2006,196000
1779,951,828,951,0,208,107,57,0,2,586,1999,7,2,Good,Good,1,Typical,Good,72,13426,-93.689083,42.017929,0,2006,217000
1388,686,702,675,0,406,36,166,62,1,317,1977,6,1,Above_Average,Typical,0,No_Fireplace,Typical,50,8340,-93.686825,42.020145,0,2006,157500
1282,1282,0,995,0,386,0,0,123,3,672,1978,6,2,Above_Average,Typical,0,No_Fireplace,Typical,42,10385,-93.687158,42.02007,0,2006,174000
864,864,0,864,0,0,0,427,0,1,297,1972,5,1,Average,Typical,0,No_Fireplace,Typical,60,7200,-93.682979,42.020998,0,2006,119900
1358,1358,0,1348,0,68,166,476,0,2,418,2002,5,1,Very_Good,Good,1,Typical,Good,0,11088,-93.685504,42.017055,0,2006,220000
1787,1787,0,1753,0,198,150,1753,178,3,748,2001,7,2,Very_Good,Good,1,Typical,Good,0,14781,-93.685697,42.018188,0,2006,275000
1909,872,1037,872,0,0,108,872,0,2,529,2002,8,2,Good,Good,0,No_Fireplace,Good,70,8726,-93.687675,42.014494,0,2006,197000
1654,1654,0,1654,0,0,136,668,295,3,900,2002,6,2,Good,Good,0,No_Fireplace,Good,0,8125,-93.685571,42.016979,0,2006,230000
2214,1090,1124,1090,0,197,80,170,261,3,646,1999,8,2,Very_Good,Good,1,Typical,Good,67,10566,-93.683718,42.016904,0,2006,268500
1995,950,1045,930,0,275,170,245,0,2,610,1995,8,2,Good,Good,1,Typical,Good,90,11250,-93.679803,42.017867,0,2006,237000
2097,1108,989,1108,0,253,170,133,0,2,583,1998,8,2,Good,Good,1,Typical,Typical,75,9750,-93.682686,42.017858,0,2006,274300
848,848,0,848,0,140,0,186,169,2,420,2004,3,1,Above_Average,Good,1,Good,Good,37,4435,-93.683728,42.016252,0,2006,155900
1390,1390,0,1390,0,0,68,390,0,2,545,2003,7,2,Good,Good,0,No_Fireplace,Good,70,8810,-93.687684,42.015914,0,2006,207000
1948,847,1101,847,0,100,48,847,0,2,434,2004,8,2,Good,Good,1,Good,Good,41,12393,-93.687685,42.016092,0,2006,195000
1700,1700,0,1682,0,192,23,1342,120,2,544,2003,7,2,Above_Average,Good,0,No_Fireplace,Good,70,9135,-93.687826,42.014636,0,2006,200000
1611,784,827,784,0,144,36,784,0,2,572,2005,6,2,Good,Good,0,No_Fireplace,Good,70,8400,-93.684116,42.015793,0,2006,195800
1436,760,676,676,0,147,0,166,0,2,528,1910,6,2,Below_Average,Typical,0,No_Fireplace,Typical,67,8777,-93.678267,42.0195855,420,2006,98000
1220,1220,0,836,0,0,0,0,0,2,396,1951,6,1,Below_Average,Typical,0,No_Fireplace,Typical,67,8877,-93.676361,42.020342,0,2006,102000
1724,806,918,796,0,168,57,796,190,2,616,2003,8,2,Good,Good,1,Good,Good,62,7162,-93.672379,42.01899,0,2006,196500
2314,1164,1150,1150,0,0,274,1150,0,2,502,2003,9,2,Good,Good,1,Excellent,Good,90,11060,-93.671612,42.018648,0,2006,229000
1709,970,739,970,0,0,40,970,50,2,380,2004,7,2,Good,Good,0,No_Fireplace,Good,24,2522,-93.670063,42.018813,0,2006,134000
1709,970,739,970,0,0,40,970,50,2,380,2004,7,2,Good,Good,0,No_Fireplace,Good,24,2522,-93.670039,42.018812,0,2006,130000
1709,970,739,970,0,0,40,970,50,2,380,2004,7,2,Good,Good,0,No_Fireplace,Good,24,2522,-93.66996,42.01881,0,2006,137500
1708,976,732,976,0,0,40,976,117,2,380,2004,7,2,Good,Good,0,No_Fireplace,Good,32,3363,-93.669924,42.018809,0,2006,130000
2230,954,795,795,481,0,188,795,0,1,440,1912,10,1,Below_Average,Typical,0,No_Fireplace,Good,60,6204,-93.65564,42.02197,0,2006,118500
1928,948,980,686,0,0,0,686,0,0,0,1916,10,2,Average,Typical,0,No_Fireplace,Typical,0,7082,-93.648562,42.020286,0,2006,160000
1595,1192,403,940,0,0,0,552,0,1,240,1940,6,1,Above_Average,Typical,2,Good,Typical,60,8400,-93.651811,42.018837,0,2006,140000
1551,1058,493,1058,0,0,0,128,0,1,240,1938,6,2,Average,Fair,0,No_Fireplace,Typical,60,10890,-93.651285,42.018282,0,2006,137000
1479,743,736,624,0,530,0,200,0,1,312,1926,6,1,Good,Good,2,Good,Typical,43,7000,-93.646619,42.019093,0,2006,160000
1510,755,755,755,0,0,0,450,0,1,216,1920,6,1,Above_Average,Typical,0,No_Fireplace,Typical,69,4899,-93.648417,42.018808,0,2006,149000
1802,901,901,793,0,0,0,441,0,1,216,1920,9,1,Good,Typical,1,Good,Typical,54,7588,-93.6447118,42.0165794,0,2006,200100
1288,824,464,824,0,0,0,440,0,1,240,1941,6,1,Average,Typical,0,No_Fireplace,Typical,51,6191,-93.647027,42.016072,0,2006,112000
1550,940,610,817,0,0,0,817,0,1,318,1920,7,1,Above_Average,Typical,1,Typical,Typical,66,21780,-93.644258,42.01874,0,2006,195000
1717,1125,592,901,0,0,0,299,0,1,410,1940,7,1,Average,Typical,1,Good,Typical,80,12400,-93.64048,42.019759,0,2006,194000
2057,1020,1037,1017,0,0,0,794,0,1,180,1936,6,1,Good,Good,1,Good,Good,86,11500,-93.641155,42.016827,0,2006,250000
1671,1122,549,1022,0,0,0,496,270,2,451,1929,7,2,Good,Typical,1,Good,Good,81,8170,-93.642319,42.016385,0,2006,218000
1609,959,650,637,0,0,0,637,0,3,579,1932,8,1,Good,Good,2,Good,Typical,70,12320,-93.6416718,42.0157866,0,2006,199500
1801,1104,697,697,0,0,90,697,0,2,365,1930,8,1,Above_Average,Typical,1,Good,Typical,70,14210,-93.640612,42.016124,0,2006,210000
2315,1278,1037,1168,0,0,0,408,405,1,342,1950,9,2,Average,Typical,3,Good,Typical,78,15600,-93.639622,42.014936,0,2006,257000
1336,1336,0,1165,0,0,0,324,56,1,375,1953,5,1,Average,Typical,2,Good,Typical,90,15750,-93.639428,42.01359,0,2006,157000
1844,1844,0,1844,0,0,73,734,312,2,540,1969,7,2,Above_Average,Good,1,Typical,Good,0,16381,-93.643489,42.011793,0,2006,223000
672,672,0,432,0,0,0,432,0,0,0,1925,4,1,Below_Average,Typical,0,No_Fireplace,Typical,61,8534,-93.628298,42.020441,0,2006,72000
1638,967,671,967,0,0,21,967,327,1,384,1957,6,2,Above_Average,Good,0,No_Fireplace,Typical,75,9060,-93.625147,42.02153,0,2006,139000
1336,897,439,637,0,0,47,0,0,1,570,1920,7,1,Below_Average,Typical,0,No_Fireplace,Typical,60,11040,-93.615307,42.019025,0,2006,108000
1625,1625,0,1625,0,136,28,849,0,2,576,1979,6,2,Above_Average,Fair,1,Typical,Typical,69,23580,-93.599969,41.996849,0,2006,242500
1664,1664,0,1664,0,0,0,1664,0,2,616,1978,10,2,Above_Average,Typical,0,No_Fireplace,Typical,65,8385,-93.606736,41.994357,0,2006,145000
1491,1491,0,1491,0,120,100,1491,0,2,490,2001,7,2,Very_Good,Good,0,No_Fireplace,Good,70,9116,-93.603671,41.995987,0,2006,209000
1004,1004,0,975,0,0,0,0,90,2,504,1977,4,1,Above_Average,Typical,0,No_Fireplace,Typical,78,10530,-93.603173,41.996907,0,2006,135000
2519,1238,1281,1210,0,320,27,245,293,2,628,1989,9,2,Good,Good,2,Good,Good,42,26178,-93.644527,42.004509,0,2006,335000
1295,1295,0,0,0,0,0,0,0,1,312,1986,5,2,Good,Good,0,No_Fireplace,Good,0,8239,-93.645586,42.000966,0,2006,230000
1137,1137,0,1112,0,125,0,92,72,2,551,1987,5,2,Above_Average,Good,1,Typical,Typical,54,13811,-93.646099,41.999553,0,2006,176000
1339,1339,0,1309,0,0,58,256,54,2,484,1990,6,2,Good,Typical,1,Typical,Typical,50,8049,-93.646575,41.998023,0,2006,180000
2514,1298,1216,1216,0,0,0,0,0,2,693,1990,8,2,Good,Typical,0,No_Fireplace,Typical,0,11170,-93.646172,41.999342,0,2006,250000
1800,1800,0,1800,0,270,78,526,630,3,765,2002,7,2,Very_Good,Good,1,Good,Good,85,14331,-93.646758,41.994347,0,2006,312500
1368,1368,0,1288,0,0,48,45,200,4,784,1997,8,2,Good,Typical,0,No_Fireplace,Typical,78,7020,-93.608343,41.99329,0,2006,215000
1304,616,688,264,0,141,0,264,0,1,336,1977,5,1,Average,Typical,1,Typical,Typical,41,2665,-93.604391,41.990993,0,2006,104500
1475,925,550,757,0,104,26,36,0,1,336,1977,6,2,Average,Typical,1,Typical,Typical,41,2665,-93.603922,41.990523,0,2006,127000
2521,1291,1230,942,0,728,20,105,0,2,576,1973,10,2,Above_Average,Typical,1,Good,Typical,42,3964,-93.603518,41.991731,0,2006,151400
874,874,0,864,0,0,120,423,0,1,288,1968,5,1,Average,Typical,0,No_Fireplace,Typical,58,10172,-93.604279,41.993062,0,2006,126500
1652,1652,0,1652,0,0,0,1503,0,3,928,1970,8,2,Average,Typical,0,No_Fireplace,Typical,0,11836,-93.601089,41.991574,0,2006,146500
630,630,0,630,0,0,0,108,0,0,0,1970,3,1,Below_Average,Typical,0,No_Fireplace,Typical,21,1470,-93.603181,41.992303,0,2006,73000
1728,1728,0,1728,0,40,0,396,0,2,574,1976,8,2,Above_Average,Typical,0,No_Fireplace,Typical,55,12640,-93.6044746,41.9900428,0,2006,150900
1126,1126,0,1126,0,295,41,190,0,2,484,1977,5,2,Average,Typical,1,Good,Typical,80,17400,-93.6086884,41.9887374,0,2006,160000
1003,1003,0,1003,0,120,0,184,0,2,588,1984,6,1,Above_Average,Typical,0,No_Fireplace,Typical,37,7937,-93.604776,41.988964,0,2006,142500
970,970,0,912,0,80,32,575,0,0,0,1992,6,1,Average,Typical,0,No_Fireplace,Typical,62,10441,-93.606847,41.98651,700,2006,132000
1389,1389,0,1389,0,240,38,195,0,2,418,1974,6,1,Average,Typical,1,Typical,Typical,77,10010,-93.60019,41.990921,0,2006,170000
2000,996,1004,996,0,190,48,238,94,3,650,1993,9,2,Good,Typical,1,Typical,Typical,74,9627,-93.599996,41.989265,0,2006,188000
